huc12_id,year,incrunoff_mm/mo,incbsflow_mm/mo,soilmstfr_frac
041000040102,2017,25.164911744,0.683698338,0.597801792
041000040102,2018,33.802632034,1.471443447,0.619778574
041000040102,2019,26.473933452,1.109241951,0.580843872
041000040103,2010,26.580038395,2.394925308,0.601026041
041000040103,2011,53.028090227,4.184639349,0.697505976
041000040103,2012,16.737329078,2.493212776,0.573415642
041000040103,2013,29.423424864,2.724973289,0.645749034
041000040103,2014,30.895641294,2.862844873,0.707269464
041000040103,2015,30.827763833,2.44027547,0.654579551
041000040103,2016,34.926723367,2.908976027,0.703969632
041000040103,2017,30.736525675,2.340659442,0.667492072
041000040103,2018,39.401436456,3.138599737,0.682161805
041000040103,2019,33.348239155,2.50771529,0.668782175
041000040104,2010,20.264841633,1.975195989,0.541082357
041000040104,2011,42.257063205,4.493994336,0.617860719
041000040104,2012,11.824845371,1.792602053,0.507640515
041000040104,2013,22.711610668,2.046897948,0.577110467
041000040104,2014,25.075368414,2.685215182,0.617696982
041000040104,2015,18.214306824,1.952171653,0.580495892
041000040104,2016,28.247719987,2.084436223,0.620669287
041000040104,2017,21.158372094,1.533900544,0.596075106
041000040104,2018,30.370093229,2.427625347,0.616952135
041000040104,2019,22.454134996,1.989026185,0.581633123
041000040105,2010,24.367556052,2.6789899,0.607225748
041000040105,2011,49.385751286,4.480263747,0.702672865
041000040105,2012,16.255354922,2.758705755,0.575501208
041000040105,2013,29.662231232,3.033656948,0.661946567
041000040105,2014,32.122700245,3.200188666,0.721246241
041000040105,2015,30.927019736,2.755462999,0.662908707
041000040105,2016,31.121194618,3.314274481,0.714998799
041000040105,2017,27.521713441,2.682569848,0.678168453
041000040105,2018,38.063106138,3.524855755,0.693202468
041000040105,2019,29.715282662,2.806389916,0.68370817
041000040106,2010,28.328609276,1.958824224,0.581948712
041000040106,2011,53.676189268,3.961478548,0.663756928
041000040106,2012,16.424096922,2.003488206,0.542997743
041000040106,2013,33.747130964,2.240287829,0.621438666
041000040106,2014,35.277518285,2.519318521,0.669366277
041000040106,2015,32.48473733,2.026559198,0.623598569
041000040106,2016,36.178780133,2.115900206,0.66835083
041000040106,2017,29.239569792,1.653204257,0.638113391
041000040106,2018,41.628018327,2.502010483,0.656284155
041000040106,2019,31.047592474,1.981520249,0.636039623
041000040201,2010,16.905175919,1.433787164,0.550814089
041000040201,2011,45.060992769,3.08747066,0.635202727
041000040201,2012,11.071888868,1.217616006,0.513568792
041000040201,2013,27.26520428,1.822024846,0.587924581
041000040201,2014,24.324357148,1.819812768,0.644771223
041000040201,2015,28.958678122,1.773410768,0.607089056
041000040201,2016,24.202029264,1.642447023,0.623245148
041000040201,2017,22.075524366,1.081208739,0.608116283
041000040201,2018,35.443056864,1.582224054,0.631049971
041000040201,2019,23.97535792,1.294239215,0.616228964
041000040202,2010,16.623734485,1.521549952,0.548847763
041000040202,2011,43.965047953,3.276510975,0.635184052
041000040202,2012,11.956930216,1.307050737,0.516355585
041000040202,2013,24.889952678,1.908427577,0.586660382
041000040202,2014,23.596126858,1.912678534,0.644546804
041000040202,2015,28.662798647,1.891193723,0.607359708
041000040202,2016,24.623944853,1.779130566,0.622918138
041000040202,2017,22.808511924,1.17427669,0.612876844
041000040202,2018,34.882956355,1.73771242,0.633946908
041000040202,2019,24.320803478,1.424210617,0.61772256
041000040203,2010,22.504589762,1.601263299,0.560296272
041000040203,2011,52.374381789,3.448289581,0.64131522
041000040203,2012,15.300996896,1.353506404,0.531936853
041000040203,2013,29.712683268,1.932021868,0.595470519
041000040203,2014,31.094303729,1.961124271,0.64744642
041000040203,2015,35.241483352,1.921315741,0.612120154
041000040203,2016,31.634325136,1.851336266,0.625409322
041000040203,2017,30.082604306,1.211002286,0.622452243
041000040203,2018,43.179664296,1.794856244,0.641254945
041000040203,2019,30.224235187,1.459089285,0.624635505
041000040204,2010,18.410872101,1.459583968,0.554767957
041000040204,2011,46.238871339,3.107591807,0.635275262
041000040204,2012,13.213624697,1.245091641,0.523348856
041000040204,2013,25.813989146,1.838606791,0.586651745
041000040204,2014,27.929111313,1.860392919,0.646529191
041000040204,2015,33.669170691,1.805720352,0.610225038
041000040204,2016,26.616878453,1.673477799,0.623490582
